item_id,item_name,description,category,location,status
1404,power bank,lost purple power bank close to classroom,electronics,classroom,lost
1405,umbrella,umbrella possibly left in cafeteria,accessory,cafeteria,found
1406,backpack,blue fabric backpack with two pockets near playground,bag,playground,lost
1407,notebook,white metal notebook with zipper near canteen,stationery,canteen,found
1408,tablet,tablet of silver color found in cafeteria,electronics,cafeteria,lost
1409,keys,white leather keys seen around bus stop,accessory,bus stop,found
1410,keys,leather keys in good condition around cafeteria,accessory,cafeteria,lost
1411,id card,lost green id card close to playground,document,playground,lost
1412,textbook,rubber textbook with name written around playground,book,playground,lost
1413,umbrella,yellow colored umbrella near library,accessory,library,lost
1414,charger,charger of yellow color found in computer lab,electronics,computer lab,found
1415,tablet,found tablet with with scratches in classroom,electronics,classroom,found
1416,calculator,rubber calculator with logo around canteen,electronics,canteen,found
1417,wallet,wallet of green color found in canteen,wallet,canteen,found
1418,handbag,purple rubber handbag slightly damaged near classroom,bag,classroom,found
1419,power bank,power bank located in corridor area,electronics,corridor,lost
1420,water bottle,plastic water bottle with logo around classroom,accessory,classroom,lost
1421,tablet,brown colored tablet near cafeteria,electronics,cafeteria,found
1422,umbrella,umbrella possibly left in cafeteria,accessory,cafeteria,lost
1423,calculator,grey metal calculator with scratches near library,electronics,library,lost
1424,water bottle,water bottle possibly left in library,accessory,library,lost
1425,power bank,power bank possibly left in classroom,electronics,classroom,found
1426,calculator,silver rubber calculator slightly damaged near canteen,electronics,canteen,lost
1427,watch,found watch with with logo in canteen,accessory,canteen,lost
1428,charger,charger possibly left in corridor,electronics,corridor,lost
1429,power bank,grey plastic power bank seen around library,electronics,library,found
1430,glasses,glasses possibly left in cafeteria,accessory,cafeteria,found
1431,laptop,plastic laptop with name written around library,electronics,library,lost
1432,calculator,found calculator with with logo in classroom,electronics,classroom,found
1433,wallet,green plastic wallet with zipper near classroom,wallet,classroom,found
1434,notebook,blue leather notebook seen around cafeteria,stationery,cafeteria,found
1435,glasses,red glasses spotted at classroom,accessory,classroom,found
1436,laptop,laptop located in cafeteria area,electronics,cafeteria,found
1437,earbuds,earbuds located in corridor area,electronics,corridor,lost
1438,id card,brown colored id card near library,document,library,lost
1439,calculator,purple plastic calculator with two pockets near parking area,electronics,parking area,lost
1440,laptop,laptop of grey color found in canteen,electronics,canteen,lost
1441,water bottle,water bottle located in library area,accessory,library,found
1442,handbag,handbag of yellow color found in bus stop,bag,bus stop,lost
1443,handbag,found handbag with with logo in bus stop,bag,bus stop,found
1444,umbrella,umbrella located in classroom area,accessory,classroom,found
1445,power bank,white leather power bank with scratches near library,electronics,library,found
1446,headphones,green colored headphones near cafeteria,electronics,cafeteria,found
1447,textbook,found textbook with with name written in computer lab,book,computer lab,lost
1448,notebook,purple colored notebook near bus stop,stationery,bus stop,lost
1449,tablet,lost blue tablet close to parking area,electronics,parking area,lost
1450,phone,blue leather phone with two pockets near corridor,phone,corridor,found
1451,power bank,black power bank spotted at computer lab,electronics,computer lab,lost
1452,umbrella,black umbrella spotted at corridor,accessory,corridor,found
1453,id card,red plastic id card in good condition near corridor,document,corridor,found
1454,earbuds,lost silver earbuds close to library,electronics,library,found
1455,textbook,black rubber textbook slightly damaged near classroom,book,classroom,lost
1456,phone,phone possibly left in corridor,phone,corridor,found
1457,power bank,blue power bank spotted at classroom,electronics,classroom,lost
1458,glasses,found glasses with in good condition in playground,accessory,playground,lost
1459,headphones,white headphones spotted at canteen,electronics,canteen,found
1460,earbuds,earbuds of green color found in parking area,electronics,parking area,lost
1461,id card,brown fabric id card slightly damaged near classroom,document,classroom,found
1462,watch,found watch with with two pockets in playground,accessory,playground,lost
1463,earbuds,found earbuds with with zipper in canteen,electronics,canteen,found
1464,laptop,laptop of silver color found in canteen,electronics,canteen,lost
1465,textbook,found textbook with with name written in auditorium,book,auditorium,found
1466,tablet,yellow metal tablet seen around cafeteria,electronics,cafeteria,found
1467,tablet,blue leather tablet seen around corridor,electronics,corridor,lost
1468,charger,charger of black color found in bus stop,electronics,bus stop,found
1469,keys,yellow keys spotted at playground,accessory,playground,lost
1470,handbag,white plastic handbag seen around classroom,bag,classroom,found
1471,notebook,notebook located in classroom area,stationery,classroom,found
1472,water bottle,blue water bottle spotted at corridor,accessory,corridor,lost
1473,calculator,green calculator spotted at parking area,electronics,parking area,found
1474,laptop,red plastic laptop seen around parking area,electronics,parking area,found
1475,textbook,green colored textbook near corridor,book,corridor,lost
1476,glasses,found glasses with with stickers in canteen,accessory,canteen,found
1477,phone,plastic phone with name written around canteen,phone,canteen,lost
1478,headphones,yellow plastic headphones in good condition near auditorium,electronics,auditorium,lost
1479,wallet,found wallet with with two pockets in cafeteria,wallet,cafeteria,lost
1480,phone,grey phone spotted at classroom,phone,classroom,lost
1481,earbuds,lost white earbuds close to auditorium,electronics,auditorium,lost
1482,textbook,plastic textbook slightly damaged around parking area,book,parking area,found
1483,watch,watch of silver color found in canteen,accessory,canteen,found
1484,tablet,tablet of silver color found in library,electronics,library,found
1485,notebook,notebook located in library area,stationery,library,found
1486,umbrella,brown umbrella spotted at parking area,accessory,parking area,found
1487,id card,id card possibly left in computer lab,document,computer lab,lost
1488,phone,purple phone spotted at parking area,phone,parking area,lost
1489,earbuds,purple leather earbuds slightly damaged near cafeteria,electronics,cafeteria,found
1490,laptop,purple laptop spotted at bus stop,electronics,bus stop,found
1491,phone,white phone spotted at canteen,phone,canteen,found
1492,pen drive,white fabric pen drive with scratches near parking area,electronics,parking area,found
1493,tablet,found tablet with with logo in classroom,electronics,classroom,found
1494,watch,watch possibly left in computer lab,accessory,computer lab,lost
1495,glasses,white colored glasses near cafeteria,accessory,cafeteria,found
1496,pen drive,lost grey pen drive close to auditorium,electronics,auditorium,found
1497,earbuds,white earbuds spotted at corridor,electronics,corridor,found
1498,water bottle,water bottle located in bus stop area,accessory,bus stop,found
1499,power bank,blue fabric power bank with scratches near parking area,electronics,parking area,lost
1500,pen drive,found pen drive with in good condition in computer lab,electronics,computer lab,lost
1501,id card,found id card with in good condition in parking area,document,parking area,found
1502,handbag,brown handbag spotted at canteen,bag,canteen,lost
1503,handbag,handbag of purple color found in cafeteria,bag,cafeteria,found
1504,handbag,brown colored handbag near bus stop,bag,bus stop,found
1505,notebook,yellow metal notebook seen around corridor,stationery,corridor,lost
1506,textbook,textbook possibly left in bus stop,book,bus stop,found
1507,notebook,found notebook with with stickers in bus stop,stationery,bus stop,lost
1508,keys,lost silver keys close to cafeteria,accessory,cafeteria,found
1509,laptop,red metal laptop seen around corridor,electronics,corridor,found
1510,textbook,textbook possibly left in canteen,book,canteen,lost
1511,notebook,notebook of silver color found in classroom,stationery,classroom,lost
1512,handbag,silver plastic handbag seen around playground,bag,playground,lost
1513,pen drive,brown pen drive spotted at parking area,electronics,parking area,lost
1514,backpack,lost white backpack close to corridor,bag,corridor,lost
1515,wallet,wallet located in bus stop area,wallet,bus stop,found
1516,water bottle,green plastic water bottle seen around auditorium,accessory,auditorium,found
1517,textbook,textbook of white color found in bus stop,book,bus stop,found
1518,phone,phone of white color found in computer lab,phone,computer lab,lost
1519,textbook,textbook of grey color found in playground,book,playground,found
1520,handbag,handbag possibly left in classroom,bag,classroom,found
1521,power bank,power bank located in classroom area,electronics,classroom,found
1522,earbuds,found earbuds with with logo in corridor,electronics,corridor,found
1523,textbook,silver textbook spotted at playground,book,playground,found
1524,textbook,textbook located in computer lab area,book,computer lab,lost
1525,charger,silver rubber charger seen around corridor,electronics,corridor,lost
1526,water bottle,lost silver water bottle close to parking area,accessory,parking area,found
1527,pen drive,pen drive possibly left in library,electronics,library,found
1528,earbuds,lost yellow earbuds close to parking area,electronics,parking area,lost
1529,headphones,headphones of green color found in auditorium,electronics,auditorium,lost
1530,wallet,wallet possibly left in bus stop,wallet,bus stop,lost
1531,power bank,power bank located in corridor area,electronics,corridor,lost
1532,headphones,found headphones with with scratches in computer lab,electronics,computer lab,lost
1533,handbag,green leather handbag seen around canteen,bag,canteen,lost
1534,backpack,backpack possibly left in cafeteria,bag,cafeteria,found
1535,pen drive,brown plastic pen drive slightly damaged near cafeteria,electronics,cafeteria,lost
1536,wallet,metal wallet with two pockets around classroom,wallet,classroom,lost
1537,handbag,green fabric handbag seen around canteen,bag,canteen,found
1538,headphones,grey fabric headphones seen around cafeteria,electronics,cafeteria,found
1539,power bank,lost purple power bank close to classroom,electronics,classroom,found
1540,phone,green colored phone near cafeteria,phone,cafeteria,lost
1541,phone,lost white phone close to classroom,phone,classroom,found
1542,id card,yellow plastic id card with two pockets near classroom,document,classroom,lost
1543,power bank,power bank located in corridor area,electronics,corridor,found
1544,watch,watch of white color found in parking area,accessory,parking area,found
1545,earbuds,silver colored earbuds near cafeteria,electronics,cafeteria,found
1546,water bottle,silver water bottle spotted at auditorium,accessory,auditorium,found
1547,power bank,lost brown power bank close to cafeteria,electronics,cafeteria,lost
1548,headphones,headphones located in parking area area,electronics,parking area,lost
1549,backpack,fabric backpack with name written around bus stop,bag,bus stop,lost
1550,earbuds,black metal earbuds seen around canteen,electronics,canteen,lost
1551,umbrella,red colored umbrella near playground,accessory,playground,found
1552,notebook,blue notebook spotted at library,stationery,library,found
1553,water bottle,lost green water bottle close to computer lab,accessory,computer lab,lost
1554,charger,charger located in bus stop area,electronics,bus stop,lost
1555,earbuds,lost silver earbuds close to playground,electronics,playground,found
1556,calculator,metal calculator with logo around canteen,electronics,canteen,found
1557,power bank,lost green power bank close to library,electronics,library,found
1558,wallet,found wallet with in good condition in corridor,wallet,corridor,lost
1559,keys,black fabric keys seen around parking area,accessory,parking area,lost
1560,watch,silver fabric watch seen around cafeteria,accessory,cafeteria,lost
1561,headphones,green colored headphones near library,electronics,library,found
1562,id card,silver colored id card near bus stop,document,bus stop,lost
1563,textbook,textbook of yellow color found in classroom,book,classroom,lost
1564,id card,grey colored id card near playground,document,playground,found
1565,power bank,yellow plastic power bank with logo near cafeteria,electronics,cafeteria,lost
1566,umbrella,umbrella located in classroom area,accessory,classroom,lost
1567,power bank,green fabric power bank with name written near auditorium,electronics,auditorium,lost
1568,water bottle,water bottle possibly left in corridor,accessory,corridor,lost
1569,calculator,calculator located in playground area,electronics,playground,found
1570,watch,watch of purple color found in bus stop,accessory,bus stop,lost
1571,umbrella,fabric umbrella with name written around cafeteria,accessory,cafeteria,lost
1572,backpack,found backpack with slightly damaged in library,bag,library,found
1573,laptop,lost blue laptop close to bus stop,electronics,bus stop,lost
1574,id card,purple colored id card near classroom,document,classroom,found
1575,earbuds,found earbuds with with logo in parking area,electronics,parking area,lost
1576,notebook,notebook of black color found in corridor,stationery,corridor,lost
1577,backpack,metal backpack with stickers around parking area,bag,parking area,lost
1578,charger,rubber charger with name written around cafeteria,electronics,cafeteria,lost
1579,pen drive,yellow colored pen drive near classroom,electronics,classroom,lost
1580,textbook,textbook possibly left in computer lab,book,computer lab,found
1581,textbook,lost black textbook close to bus stop,book,bus stop,found
1582,power bank,found power bank with slightly damaged in playground,electronics,playground,found
1583,laptop,silver colored laptop near bus stop,electronics,bus stop,found
1584,keys,white plastic keys seen around bus stop,accessory,bus stop,found
1585,charger,purple metal charger seen around bus stop,electronics,bus stop,lost
1586,charger,charger possibly left in cafeteria,electronics,cafeteria,lost
1587,keys,fabric keys with name written around corridor,accessory,corridor,found
1588,headphones,silver plastic headphones seen around canteen,electronics,canteen,lost
1589,id card,white colored id card near computer lab,document,computer lab,found
1590,phone,phone located in cafeteria area,phone,cafeteria,lost
1591,backpack,fabric backpack slightly damaged around corridor,bag,corridor,lost
1592,handbag,fabric handbag with name written around canteen,bag,canteen,lost
1593,power bank,blue leather power bank seen around auditorium,electronics,auditorium,found
1594,pen drive,blue rubber pen drive seen around classroom,electronics,classroom,found
1595,glasses,glasses possibly left in playground,accessory,playground,lost
1596,notebook,plastic notebook with two pockets around library,stationery,library,found
1597,water bottle,water bottle of grey color found in classroom,accessory,classroom,found
1598,headphones,lost brown headphones close to auditorium,electronics,auditorium,found
1599,wallet,brown rubber wallet slightly damaged near auditorium,wallet,auditorium,found
1600,notebook,white plastic notebook seen around library,stationery,library,found
1601,charger,found charger with with scratches in canteen,electronics,canteen,lost
1602,charger,plastic charger with zipper around cafeteria,electronics,cafeteria,lost
1603,glasses,white glasses spotted at playground,accessory,playground,found
1604,id card,id card possibly left in library,document,library,lost
1605,power bank,found power bank with with name written in classroom,electronics,classroom,found
1606,charger,charger of silver color found in bus stop,electronics,bus stop,lost
1607,power bank,power bank of brown color found in bus stop,electronics,bus stop,lost
1608,handbag,grey handbag spotted at playground,bag,playground,lost
1609,umbrella,silver leather umbrella seen around bus stop,accessory,bus stop,lost
1610,headphones,black plastic headphones seen around canteen,electronics,canteen,lost
1611,tablet,black colored tablet near auditorium,electronics,auditorium,found
1612,headphones,found headphones with in good condition in auditorium,electronics,auditorium,found
1613,laptop,purple colored laptop near playground,electronics,playground,found
1614,textbook,textbook of green color found in library,book,library,lost
1615,id card,leather id card with zipper around computer lab,document,computer lab,found
1616,backpack,lost white backpack close to cafeteria,bag,cafeteria,lost
1617,laptop,found laptop with with two pockets in computer lab,electronics,computer lab,found
1618,glasses,glasses possibly left in classroom,accessory,classroom,lost
1619,headphones,headphones of red color found in auditorium,electronics,auditorium,lost
1620,wallet,black colored wallet near auditorium,wallet,auditorium,lost
1621,watch,grey plastic watch seen around library,accessory,library,found
1622,glasses,glasses possibly left in playground,accessory,playground,found
1623,laptop,found laptop with with logo in corridor,electronics,corridor,lost
1624,power bank,blue colored power bank near computer lab,electronics,computer lab,found
1625,handbag,handbag of white color found in parking area,bag,parking area,lost
1626,power bank,black fabric power bank in good condition near bus stop,electronics,bus stop,lost
1627,laptop,laptop of red color found in library,electronics,library,lost
1628,handbag,brown colored handbag near canteen,bag,canteen,lost
1629,headphones,lost brown headphones close to library,electronics,library,found
1630,tablet,tablet possibly left in auditorium,electronics,auditorium,found
1631,handbag,handbag possibly left in classroom,bag,classroom,lost
1632,umbrella,lost brown umbrella close to classroom,accessory,classroom,lost
1633,headphones,lost red headphones close to computer lab,electronics,computer lab,found
1634,power bank,silver plastic power bank seen around corridor,electronics,corridor,found
1635,watch,yellow metal watch in good condition near computer lab,accessory,computer lab,lost
1636,keys,black keys spotted at bus stop,accessory,bus stop,found
1637,umbrella,white leather umbrella seen around auditorium,accessory,auditorium,lost
1638,tablet,found tablet with in good condition in computer lab,electronics,computer lab,lost
1639,id card,id card located in classroom area,document,classroom,found
1640,tablet,tablet possibly left in library,electronics,library,lost
1641,water bottle,water bottle of black color found in classroom,accessory,classroom,lost
1642,textbook,brown colored textbook near parking area,book,parking area,lost
1643,watch,watch possibly left in playground,accessory,playground,lost
1644,charger,green fabric charger seen around playground,electronics,playground,lost
1645,charger,purple charger spotted at corridor,electronics,corridor,found
1646,tablet,black plastic tablet seen around library,electronics,library,lost
1647,textbook,textbook possibly left in cafeteria,book,cafeteria,found
1648,headphones,purple colored headphones near classroom,electronics,classroom,lost
1649,glasses,glasses located in classroom area,accessory,classroom,found
1650,umbrella,umbrella possibly left in auditorium,accessory,auditorium,lost
1651,umbrella,found umbrella with in good condition in canteen,accessory,canteen,found
1652,watch,found watch with with name written in computer lab,accessory,computer lab,lost
1653,backpack,black metal backpack seen around computer lab,bag,computer lab,lost
1654,wallet,wallet of grey color found in parking area,wallet,parking area,lost
1655,id card,found id card with with scratches in bus stop,document,bus stop,lost
1656,tablet,leather tablet with name written around classroom,electronics,classroom,lost
1657,handbag,green colored handbag near classroom,bag,classroom,found
1658,calculator,calculator of silver color found in bus stop,electronics,bus stop,lost
1659,headphones,headphones of brown color found in canteen,electronics,canteen,lost
1660,watch,found watch with with name written in parking area,accessory,parking area,found
1661,keys,white fabric keys seen around bus stop,accessory,bus stop,lost
1662,keys,found keys with with name written in canteen,accessory,canteen,found
1663,calculator,purple colored calculator near parking area,electronics,parking area,lost
1664,umbrella,green rubber umbrella seen around canteen,accessory,canteen,found
1665,charger,blue rubber charger with zipper near library,electronics,library,lost
1666,calculator,silver calculator spotted at parking area,electronics,parking area,lost
1667,water bottle,water bottle of grey color found in bus stop,accessory,bus stop,found
1668,notebook,grey colored notebook near bus stop,stationery,bus stop,found
1669,keys,plastic keys slightly damaged around canteen,accessory,canteen,lost
1670,watch,blue colored watch near library,accessory,library,found
1671,pen drive,blue leather pen drive seen around bus stop,electronics,bus stop,found
1672,earbuds,earbuds possibly left in library,electronics,library,lost
1673,umbrella,lost brown umbrella close to parking area,accessory,parking area,found
1674,notebook,blue notebook spotted at library,stationery,library,lost
1675,backpack,backpack of purple color found in bus stop,bag,bus stop,lost
1676,watch,yellow fabric watch seen around library,accessory,library,lost
1677,earbuds,yellow plastic earbuds seen around auditorium,electronics,auditorium,lost
1678,backpack,backpack located in library area,bag,library,lost
1679,wallet,wallet located in library area,wallet,library,lost
1680,keys,purple colored keys near corridor,accessory,corridor,found
1681,notebook,lost silver notebook close to parking area,stationery,parking area,lost
1682,calculator,found calculator with with zipper in bus stop,electronics,bus stop,lost
1683,backpack,lost black backpack close to playground,bag,playground,lost
1684,earbuds,earbuds located in cafeteria area,electronics,cafeteria,found
1685,tablet,lost white tablet close to classroom,electronics,classroom,lost
1686,earbuds,grey colored earbuds near computer lab,electronics,computer lab,found
1687,id card,white metal id card with logo near corridor,document,corridor,lost
1688,earbuds,grey colored earbuds near playground,electronics,playground,lost
1689,earbuds,lost brown earbuds close to parking area,electronics,parking area,found
1690,handbag,grey colored handbag near bus stop,bag,bus stop,lost
1691,power bank,power bank possibly left in library,electronics,library,found
1692,laptop,found laptop with with scratches in parking area,electronics,parking area,lost
1693,textbook,textbook located in classroom area,book,classroom,lost
1694,pen drive,purple colored pen drive near corridor,electronics,corridor,found
1695,calculator,blue colored calculator near corridor,electronics,corridor,lost
1696,water bottle,rubber water bottle in good condition around canteen,accessory,canteen,lost
1697,calculator,brown calculator spotted at canteen,electronics,canteen,lost
1698,handbag,handbag possibly left in computer lab,bag,computer lab,found
1699,headphones,lost purple headphones close to canteen,electronics,canteen,lost
1700,charger,black colored charger near bus stop,electronics,bus stop,found
1701,power bank,blue colored power bank near classroom,electronics,classroom,found
1702,tablet,blue leather tablet seen around classroom,electronics,classroom,found
1703,keys,silver plastic keys with logo near corridor,accessory,corridor,found
1704,phone,leather phone with logo around cafeteria,phone,cafeteria,found
1705,water bottle,found water bottle with with logo in cafeteria,accessory,cafeteria,found
1706,keys,plastic keys with logo around auditorium,accessory,auditorium,found
1707,notebook,red rubber notebook with stickers near auditorium,stationery,auditorium,lost
1708,laptop,lost green laptop close to playground,electronics,playground,found
1709,charger,charger possibly left in library,electronics,library,lost
1710,headphones,silver colored headphones near bus stop,electronics,bus stop,found
1711,phone,found phone with with zipper in computer lab,phone,computer lab,lost
1712,water bottle,leather water bottle with scratches around library,accessory,library,found
1713,umbrella,purple umbrella spotted at library,accessory,library,found
1714,wallet,wallet of brown color found in parking area,wallet,parking area,found
1715,backpack,brown rubber backpack with two pockets near corridor,bag,corridor,lost
1716,umbrella,umbrella possibly left in canteen,accessory,canteen,found
1717,umbrella,umbrella located in classroom area,accessory,classroom,found
1718,handbag,green handbag spotted at auditorium,bag,auditorium,lost
1719,headphones,yellow headphones spotted at auditorium,electronics,auditorium,lost
1720,phone,silver phone spotted at parking area,phone,parking area,lost
1721,umbrella,umbrella located in cafeteria area,accessory,cafeteria,lost
1722,handbag,red metal handbag with scratches near auditorium,bag,auditorium,found
1723,wallet,red fabric wallet seen around parking area,wallet,parking area,lost
1724,earbuds,green earbuds spotted at playground,electronics,playground,found
1725,glasses,blue colored glasses near cafeteria,accessory,cafeteria,lost
1726,headphones,green leather headphones seen around canteen,electronics,canteen,lost
1727,glasses,found glasses with with stickers in computer lab,accessory,computer lab,lost
1728,headphones,blue rubber headphones slightly damaged near corridor,electronics,corridor,lost
1729,glasses,glasses located in corridor area,accessory,corridor,found
1730,power bank,found power bank with with name written in playground,electronics,playground,found
1731,umbrella,lost brown umbrella close to auditorium,accessory,auditorium,found
1732,water bottle,white leather water bottle with zipper near parking area,accessory,parking area,found
1733,charger,yellow colored charger near bus stop,electronics,bus stop,lost
1734,glasses,silver metal glasses seen around auditorium,accessory,auditorium,lost
1735,earbuds,green earbuds spotted at auditorium,electronics,auditorium,lost
1736,notebook,black plastic notebook seen around library,stationery,library,lost
1737,umbrella,green umbrella spotted at bus stop,accessory,bus stop,lost
1738,textbook,found textbook with with logo in parking area,book,parking area,found
1739,watch,brown watch spotted at auditorium,accessory,auditorium,found
1740,pen drive,pen drive possibly left in bus stop,electronics,bus stop,found
1741,water bottle,found water bottle with with stickers in classroom,accessory,classroom,lost
1742,calculator,found calculator with with name written in corridor,electronics,corridor,found
1743,pen drive,found pen drive with slightly damaged in cafeteria,electronics,cafeteria,found
1744,headphones,brown leather headphones with name written near computer lab,electronics,computer lab,lost
1745,calculator,lost brown calculator close to playground,electronics,playground,found
1746,charger,green charger spotted at playground,electronics,playground,found
1747,power bank,yellow leather power bank seen around computer lab,electronics,computer lab,found
1748,notebook,fabric notebook slightly damaged around canteen,stationery,canteen,lost
1749,laptop,white colored laptop near classroom,electronics,classroom,lost
1750,watch,metal watch slightly damaged around playground,accessory,playground,found
1751,headphones,headphones located in bus stop area,electronics,bus stop,found
1752,power bank,power bank located in library area,electronics,library,found
1753,notebook,silver fabric notebook seen around library,stationery,library,found
1754,pen drive,rubber pen drive in good condition around bus stop,electronics,bus stop,lost
1755,charger,lost brown charger close to classroom,electronics,classroom,found
1756,umbrella,green umbrella spotted at bus stop,accessory,bus stop,found
1757,wallet,yellow leather wallet seen around auditorium,wallet,auditorium,found
1758,earbuds,earbuds possibly left in cafeteria,electronics,cafeteria,found
1759,water bottle,lost brown water bottle close to canteen,accessory,canteen,found
1760,wallet,green plastic wallet slightly damaged near corridor,wallet,corridor,lost
1761,umbrella,leather umbrella with stickers around classroom,accessory,classroom,lost
1762,textbook,green plastic textbook seen around parking area,book,parking area,lost
1763,water bottle,lost red water bottle close to corridor,accessory,corridor,lost
1764,watch,watch located in classroom area,accessory,classroom,found
1765,wallet,metal wallet with name written around canteen,wallet,canteen,lost
1766,power bank,found power bank with with name written in library,electronics,library,lost
1767,keys,keys of black color found in corridor,accessory,corridor,lost
1768,watch,grey plastic watch seen around parking area,accessory,parking area,lost
1769,glasses,grey glasses spotted at playground,accessory,playground,lost
1770,earbuds,yellow earbuds spotted at auditorium,electronics,auditorium,lost
1771,id card,found id card with in good condition in cafeteria,document,cafeteria,lost
1772,pen drive,pen drive possibly left in auditorium,electronics,auditorium,found
1773,umbrella,grey plastic umbrella with two pockets near parking area,accessory,parking area,lost
1774,textbook,silver textbook spotted at canteen,book,canteen,lost
1775,laptop,green plastic laptop seen around parking area,electronics,parking area,found
1776,wallet,wallet located in canteen area,wallet,canteen,found
1777,charger,charger located in canteen area,electronics,canteen,found
1778,wallet,wallet possibly left in playground,wallet,playground,found
1779,wallet,wallet located in canteen area,wallet,canteen,found
1780,glasses,brown fabric glasses with stickers near cafeteria,accessory,cafeteria,lost
1781,keys,keys of silver color found in parking area,accessory,parking area,lost
1782,headphones,metal headphones with scratches around canteen,electronics,canteen,found
1783,pen drive,lost red pen drive close to canteen,electronics,canteen,found
1784,charger,found charger with with logo in library,electronics,library,found
1785,phone,plastic phone with two pockets around classroom,phone,classroom,found
1786,notebook,black leather notebook with stickers near bus stop,stationery,bus stop,found
1787,backpack,rubber backpack with logo around canteen,bag,canteen,lost
1788,charger,purple rubber charger seen around cafeteria,electronics,cafeteria,found
1789,glasses,blue glasses spotted at bus stop,accessory,bus stop,found
1790,handbag,fabric handbag with scratches around bus stop,bag,bus stop,lost
1791,earbuds,white colored earbuds near classroom,electronics,classroom,found
1792,phone,phone located in canteen area,phone,canteen,found
1793,phone,brown colored phone near bus stop,phone,bus stop,lost
1794,umbrella,black leather umbrella with two pockets near canteen,accessory,canteen,found
1795,headphones,white leather headphones seen around library,electronics,library,lost
1796,earbuds,found earbuds with with stickers in parking area,electronics,parking area,found
1797,charger,charger located in playground area,electronics,playground,lost
1798,id card,green colored id card near library,document,library,found
1799,water bottle,found water bottle with with scratches in canteen,accessory,canteen,found
1800,keys,keys possibly left in corridor,accessory,corridor,found
1801,notebook,silver notebook spotted at corridor,stationery,corridor,found
1802,notebook,green colored notebook near corridor,stationery,corridor,found
1803,notebook,notebook located in bus stop area,stationery,bus stop,found
1804,textbook,red fabric textbook seen around playground,book,playground,lost
1805,power bank,found power bank with with scratches in auditorium,electronics,auditorium,found
1806,power bank,red leather power bank with stickers near canteen,electronics,canteen,found
1807,umbrella,red colored umbrella near classroom,accessory,classroom,lost
1808,glasses,black glasses spotted at computer lab,accessory,computer lab,lost
1809,id card,id card of grey color found in playground,document,playground,found
1810,tablet,yellow tablet spotted at library,electronics,library,lost
1811,umbrella,found umbrella with with stickers in library,accessory,library,found
1812,textbook,found textbook with with two pockets in computer lab,book,computer lab,lost
1813,pen drive,pen drive possibly left in parking area,electronics,parking area,lost
1814,water bottle,fabric water bottle slightly damaged around parking area,accessory,parking area,found
1815,calculator,blue leather calculator in good condition near canteen,electronics,canteen,lost
1816,earbuds,found earbuds with with stickers in library,electronics,library,lost
1817,handbag,lost red handbag close to classroom,bag,classroom,found
1818,charger,charger possibly left in parking area,electronics,parking area,lost
1819,calculator,lost blue calculator close to canteen,electronics,canteen,lost
1820,wallet,wallet located in canteen area,wallet,canteen,found
1821,earbuds,earbuds possibly left in cafeteria,electronics,cafeteria,lost
1822,backpack,black backpack spotted at canteen,bag,canteen,found
1823,backpack,grey plastic backpack seen around parking area,bag,parking area,found
1824,water bottle,rubber water bottle with logo around corridor,accessory,corridor,lost
1825,handbag,white leather handbag with logo near corridor,bag,corridor,found
1826,glasses,glasses possibly left in cafeteria,accessory,cafeteria,lost
1827,handbag,plastic handbag in good condition around computer lab,bag,computer lab,lost
1828,laptop,laptop possibly left in bus stop,electronics,bus stop,lost
1829,watch,lost purple watch close to library,accessory,library,lost
1830,id card,id card located in classroom area,document,classroom,found
1831,wallet,white fabric wallet slightly damaged near canteen,wallet,canteen,found
1832,power bank,lost grey power bank close to classroom,electronics,classroom,lost
1833,keys,keys located in computer lab area,accessory,computer lab,lost
1834,watch,yellow colored watch near library,accessory,library,lost
1835,water bottle,green metal water bottle seen around canteen,accessory,canteen,found
1836,laptop,lost white laptop close to parking area,electronics,parking area,found
1837,power bank,found power bank with with two pockets in computer lab,electronics,computer lab,lost
1838,handbag,red handbag spotted at classroom,bag,classroom,lost
1839,handbag,silver handbag spotted at classroom,bag,classroom,lost
1840,calculator,purple calculator spotted at computer lab,electronics,computer lab,found
1841,calculator,lost grey calculator close to bus stop,electronics,bus stop,found
1842,charger,charger of white color found in classroom,electronics,classroom,found
1843,headphones,red headphones spotted at cafeteria,electronics,cafeteria,found
1844,pen drive,blue metal pen drive with scratches near corridor,electronics,corridor,lost
1845,phone,red fabric phone with stickers near auditorium,phone,auditorium,lost
1846,charger,charger located in playground area,electronics,playground,found
1847,headphones,yellow colored headphones near cafeteria,electronics,cafeteria,found
1848,calculator,silver metal calculator seen around cafeteria,electronics,cafeteria,found
1849,water bottle,brown colored water bottle near cafeteria,accessory,cafeteria,lost
1850,pen drive,pen drive possibly left in auditorium,electronics,auditorium,lost
1851,phone,phone located in parking area area,phone,parking area,lost
1852,phone,yellow fabric phone seen around auditorium,phone,auditorium,lost
1853,tablet,lost blue tablet close to classroom,electronics,classroom,lost
1854,backpack,backpack possibly left in bus stop,bag,bus stop,found
1855,power bank,leather power bank with stickers around bus stop,electronics,bus stop,found
1856,wallet,found wallet with slightly damaged in classroom,wallet,classroom,found
1857,power bank,found power bank with slightly damaged in computer lab,electronics,computer lab,lost
1858,tablet,lost yellow tablet close to canteen,electronics,canteen,found
